FIPS_PLACE,dem,rep,dem_share,FIPS_ST
16110,19.39381,8.614103,69.24404,48
16120,259.6129,813.2125,24.19899,48
16168,480.3993,952.9597,33.51563,48
16192,326.3159,1135.239,22.32662,48
16204,324.9476,301.5862,51.86433,48
16216,166.8046,606.7078,21.56457,48
16228,191.5858,596.158,24.32083,48
16240,1064.732,1136.303,48.37415,48
16252,53.9634,166.9372,24.42882,48
16300,11.56467,2.817035,80.41237,48
16432,4316.623,10130.12,29.87956,48
16468,2777.1,2663.018,51.04853,48
16540,9.083059,40.47101,18.32959,48
16552,95.78674,156.0663,38.03279,48
16564,213.8971,550.3383,27.98838,48
16612,5634.303,11524.15,32.83689,48
16624,4130.654,5530.267,42.75632,48
16636,174.8728,478.4155,26.7681,48
16696,2717.254,6104.094,30.80316,48
17000,42128.85,46476.48,47.54663,48
17024,5.063242,12.19102,29.34487,48
17036,193.0731,275.5932,41.19629,48
17060,3020.174,4296.531,41.27779,48
17200,20.62583,55.49781,27.09517,48
17208,115.4429,255.9154,31.08666,48
17216,623.3741,439.6697,58.64049,48
17236,18.04331,22.45951,44.54829,48
17336,28.81647,187.1784,13.34127,48
17372,30.16752,88.18934,25.48861,48
17408,13.18182,16.25758,44.77612,48
17426,99.53777,37.34645,72.71676,48
17429,33.11296,98.82402,25.09756,48
17504,287.0468,972.4063,22.79138,48
17516,237.1475,885.5198,21.12357,48
17540,30.956,97.664,24.0678,48
17564,47.59285,272.4691,14.86989,48
17612,30.87769,21.59504,58.84521,48
17648,65.00673,279.7914,18.85356,48
17744,1004.235,1469.352,40.59833,48
17756,129.8168,479.5197,21.30461,48
17768,209.5639,372.4266,36.00813,48
17811,492.7258,901.1504,35.34932,48
17816,52.20325,356.9453,12.759,48
17852,237.9192,512.9365,31.68641,48
17917,28.76369,94.12338,23.40661,48
17948,142.483,220.4587,39.25783,48
17960,1456.224,2542.977,36.41287,48
18020,1994.677,344.5143,85.27208,48
18092,628.4861,1297.852,32.62594,48
18104,7.414017,0.8735549,89.45946,48
18128,88.27741,196.9265,30.95238,48
18134,95.51989,248.4244,27.77191,48
18152,12.07609,30.13533,28.60858,48
18224,53.53048,184.0237,22.53401,48
18260,61.92969,233.8907,20.9349,48
18464,440.9674,482.4848,47.75205,48
18476,56.60834,248.1332,18.57585,48
18524,369.6266,1764.986,17.31586,48
19000,234917.2,125364.5,65.20376,48
19084,352,1038,25.32374,48
19108,40.06661,141.6755,22.04586,48
19120,83.87603,412.6401,16.89291,48
19288,11.48721,158.1635,6.771091,48
19420,80.08696,208.1356,27.7865,48
19432,451.8488,1243.894,26.64607,48
19435,4.461111,18.33111,19.57295,48
19456,44.66328,194.6043,18.66667,48
19528,478.1587,1748.76,21.47176,48
19570,293.4282,1229.802,19.26355,48
19624,2636.571,9164.944,22.34096,48
19648,253.3846,545.7765,31.70632,48
19672,285.6539,526.5767,35.16907,48
19708,55.68894,83.24635,40.08264,48
19714,12.59253,4.899344,71.99074,48
19732,38.55701,25.82423,59.88858,48
19792,5708.252,3681.471,60.79255,48
19808,34.15809,13.58333,71.54812,48
19900,3040.821,4973.752,37.94115,48
19972,18615.63,19324.13,49.06628,48
19984,193.5018,1035.794,15.74087,48
20020,61.12578,184.7638,24.85904,48
20092,18172.3,4674.067,79.54131,48
20128,53.96328,164.162,24.73958,48
20140,36.92661,130.474,22.05882,48
20152,496.8273,923.9275,34.96925,48
20212,75.66919,283.5791,21.0632,48
20248,140.6265,273.0612,33.9934,48
20308,559.5539,588.5972,48.73521,48
20332,28.21622,96.40541,22.64151,48
20344,2074.9,3436.665,37.64629,48
20428,498.2283,335.0256,59.7931,48
20464,404.4357,754.8627,34.88625,48
20540,19.23443,58.35753,24.78921,48
20680,39.97781,106.8433,27.22892,48
20716,4.882353,44.63866,9.859155,48
20734,211.3002,55.74199,79.12615,48
20848,14.24635,20.79562,40.65511,48
20884,2898.797,820.0228,77.94938,48
20926,148.2481,48.3218,75.4175,48
20932,9.982748,44.17379,18.43313,48
21028,359.632,1362.543,20.88243,48
21112,34.7561,47.15447,42.43176,48
21283,19.85492,49.13163,28.78086,48
21412,38.42659,48.11735,44.40124,48
21424,224.1937,337.1789,39.93671,48
21436,129.9673,72.69357,64.13043,48
21484,247.2056,772.7714,24.23639,48
21556,772.1596,3382.626,18.58482,48
21628,8238,6877,54.50215,48
21844,543.2924,575.5283,48.55938,48
21892,4902.281,1456.636,77.09302,48
21904,208.5059,1152.548,15.31944,48
21928,68.76091,272.8015,20.13129,48
21958,87.24185,10.1405,89.58692,48
21988,217.2259,791.3686,21.53748,48
22132,234.7224,1111.068,17.44122,48
22150,17.3377,2.015237,89.58692,48
22168,44.80299,254.1515,14.98656,48
22192,116.5095,106.8789,52.15559,48
22276,112.1752,245.678,31.34671,48
22516,69.2795,223.059,23.69838,48
22528,880.0763,113.9967,88.53236,48
22552,143.875,329.9257,30.36614,48
22588,629,831,43.08219,48
22593,11.62982,16.44216,41.42857,48
22612,181.282,401.4712,31.10785,48
22660,10337.91,4482.736,69.75343,48
22708,2.961538,30.35577,8.888889,48
22720,554.6572,1342.415,29.23753,48
22744,33.96963,106.84,24.12451,48
22768,95.23034,70.35674,57.51073,48
22810,1184.909,213.8557,84.7111,48
22840,3.421053,13,20.83333,48
22853,5.705224,1.262127,81.88513,48
22858,41.43043,14.24348,74.41624,48
22864,980.8516,2595.252,27.42794,48
22892,20.2888,2.358257,89.58692,48
22898,28.39689,4.863016,85.37874,48
22905,376,66,85.06787,48
22920,72.26387,9.223552,88.68101,48
22960,190.5471,568.5925,25.1004,48
22984,202.7537,736.0716,21.59653,48
23044,1239.118,1165.487,51.53105,48
23062,3.319986,0.3858965,89.58692,48
23080,29.60885,19.59074,60.18109,48
23140,99.51391,409.4583,19.55193,48
23164,348.248,956.493,26.69097,48
23254,315.4644,73.4718,81.10955,48
23272,164.5572,181.7258,47.52102,48
23278,3.803483,0.8414179,81.88513,48
23356,83.20239,204.1461,28.95522,48
24000,105472.9,56068.46,65.29157,48
24013,29.58836,5.067058,85.37874,48
24015,28.87189,6.387127,81.88513,48
24018,53.03982,6.769851,88.68101,48
24036,1632.019,239.3618,87.20935,48
24055,15.67771,1.822289,89.58692,48
24158,93.43537,479.405,16.31089,48
24168,14.73597,31.82343,31.64983,48
24216,122.6593,328.1657,27.20773,48
24223,196.2044,49.9017,79.7235,48
24228,33.43981,90.9429,26.88462,48
24240,41.14324,15.33289,72.85068,48
24252,39.65865,13.58173,74.4898,48
24348,2025.282,3113.983,39.40801,48
24552,121.9214,20.3394,85.70274,48
24558,24.93068,4.147077,85.73798,48
24636,12.375,35.82237,25.67568,48
24738,18.9977,2.208186,89.58692,48
24768,7580.129,9889.459,43.39043,48
24816,31.42274,134.5005,18.93812,48
24828,69.41276,236.9608,22.65625,48
24840,114.1222,522.4298,17.92818,48
24864,30.99717,119.396,20.61075,48
24894,9.561218,1.362603,87.52632,48
24912,1080,619,63.5668,48
25032,1316.974,336.3269,79.65725,48
25038,127.0798,29.59694,81.10955,48
25068,56.51635,184.5813,23.44127,48
25104,270.1647,925.9507,22.58684,48
25168,803.9093,3082.776,20.68368,48
25224,926.8328,3094.74,23.04653,48
25338,23.25,3.804545,85.9375,48
25344,10.5,1.718182,85.9375,48
25348,136.8408,81.84554,62.574,48
25352,53.90136,41.57015,56.45806,48
25356,8.75,1.431818,85.9375,48
25368,1187.424,368.809,76.30117,48
25392,37.5549,220.635,14.54545,48
25397,7.809793,9.721281,44.54829,48
25404,274.4464,655.0423,29.5266,48
25452,3982,5642,41.37573,48
25488,286.7717,785.7645,26.73772,48
25548,129.9214,531.4298,19.64484,48
25572,571.6689,1490.887,27.71653,48
25644,36.67843,106.7815,25.56701,48
25656,23.66402,7.713339,75.4175,48
25744,2.95474,0.6805035,81.28039,48
25752,302.2475,361.1738,45.55891,48
25795,176.6789,70.58998,71.45214,48
26028,173.3503,344.9496,33.44595,48
26130,14.49631,2.482518,85.37874,48
26136,108.2093,255.1301,29.78188,48
26160,1254.556,979.0382,56.16759,48
26220,32.74319,12.23735,72.79412,48
26232,9213.367,21584.7,29.91541,48
26268,373.7072,802.1198,31.7825,48
26328,34.89956,169.4083,17.08185,48
26544,4153.052,563.5679,88.05144,48
26604,1461.904,3380.427,30.19009,48
26640,12,84,12.5,48
26664,388.8541,396.8369,49.49199,48
26680,157.3613,378.3127,29.37631,48
26688,247.2866,387.666,38.94568,48
26724,172.2746,111.0551,60.80358,48
26736,1674.232,1443.474,53.70077,48
26808,801.1278,1058.587,43.078,48
27000,117624.1,103929.4,53.0906,48
27102,1938.001,874.0255,68.9183,48
27124,0.440678,1.016949,30.23256,48
27144,7.960669,24.72071,24.35843,48
27288,159.8833,420.4338,27.55102,48
27300,116.8041,376.955,23.65609,48
27348,1172.872,3906.475,23.091,48
27420,1385.101,1001.832,58.02848,48
27432,518.4741,410.149,55.83256,48
27540,4884.315,447.4639,91.60761,48
27648,3974.254,12698.35,23.83704,48
27660,258.2253,1090.673,19.14342,48
27684,14790.98,27266.62,35.16839,48
27696,121.2441,806.1319,13.07389,48
27744,28.03175,3.994904,87.52632,48
27748,15.86293,2.260682,87.52632,48
27768,66.19843,159.8016,29.29134,48
27804,45.78158,114.5116,28.56116,48
27876,99.96369,340.5495,22.69255,48
27888,215.1269,515.5351,29.44274,48
27972,16.99906,108.6983,13.5238,48
27984,1328.608,3387.935,28.1691,48
27996,1236,747,62.3298,48
28008,33.44357,85.03657,28.22715,48
28068,9335,6165,60.22581,48
28080,148.8151,511.7247,22.52931,48
28128,54.80798,9.38596,85.37874,48
28152,8.801368,1.123381,88.68101,48
28176,16.0229,137.598,10.43016,48
28200,65.35936,546.023,10.69042,48
28248,412.6211,1534.119,21.1955,48
28320,262.7069,117.9078,69.02174,48
29000,31013.46,35184.89,46.8493,48
29036,62.4258,184.6963,25.26112,48
29060,70.39228,256.3107,21.54626,48
29108,15.54371,100.3493,13.41212,48
29114,108.1642,13.80577,88.68101,48
29168,737.5997,2223.02,24.91369,48
29336,8038.726,14384.07,35.85068,48
29348,282.0272,572.9571,32.98625,48
29384,97.23031,265.9005,26.77556,48
29408,107.835,282.1791,27.64901,48
29432,496.772,979.7435,33.64489,48
29564,540.8719,1338.769,28.77528,48
29612,3.960396,24.15842,14.08451,48
29660,549.7096,1457.221,27.39056,48
29840,2355.663,1209.741,66.07001,48
29876,225.8122,697.252,24.46332,48
29912,80.03688,148.9132,34.95822,48
29972,52.72775,212.3162,19.89397,48
30044,11.41365,87.23293,11.57025,48
30056,149.5009,624.9498,19.30412,48
30080,485.1133,475.3056,50.51059,48
30092,64.78314,152.2318,29.85193,48
30116,723.3687,1416.932,33.79753,48
30188,33.11688,45.47952,42.13537,48
30224,38.90104,81.12065,32.41167,48
30272,63.14119,154.5298,29.00763,48
30296,21.89189,42.97297,33.75,48
30308,77.06588,259.0049,22.93144,48
30380,49.51003,180.607,21.51515,48
30392,557.7625,2642.023,17.43125,48
30416,819.7855,2560.24,24.25382,48
30422,8.353358,2.858033,74.50777,48
30440,22.70157,99.31937,18.60465,48
30464,25551.13,20798.1,55.12742,48
30476,215.1456,767.981,21.88381,48
30512,127.86,465.8424,21.53604,48
30548,197.7676,338.1371,36.9035,48
30584,397.7999,810.808,32.91389,48
30608,101.5272,23.83682,80.98592,48
30629,232.6641,843.9179,21.61137,48
30632,168.2835,411.7426,29.0131,48
30644,6656.761,13287.89,33.37617,48
30752,31.77943,96.93753,24.68938,48
30806,1598.333,4115.262,27.97421,48
30890,135.0151,97.45039,58.07963,48
30920,2936.225,5105.826,36.5109,48
31064,429.3764,147.7854,74.39446,48
31100,86.94757,174.5759,33.24656,48
31280,425.5473,845.3935,33.48286,48
31292,54.30996,269.0812,16.79389,48
31328,1594.85,4184.03,27.59791,48
31340,117.0943,241.6478,32.64024,48
31412,36.76944,400.8904,8.401372,48
31442,6.736313,0.9600157,87.52632,48
31484,9,2,81.81818,48
31592,566.8038,1413.728,28.61877,48
31616,125.3178,499.4628,20.05789,48
31628,42.86849,142.9461,23.07058,48
31640,6.204935,88.6224,6.543403,48
31646,9.775514,1.136251,89.58692,48
31715,273.1414,530.5677,33.98511,48
31820,202.3007,429.4909,32.02016,48
31868,249.497,899.5236,21.71389,48
31880,63.33951,155.0601,29.00166,48
31904,232.0672,1168.398,16.57072,48
31928,4112.156,6340.145,39.34211,48
31952,323.0454,992.8892,24.54874,48
31964,167.5642,515.0394,24.5478,48
32156,49.99801,219.7926,18.53216,48
32240,53.34196,270.7465,16.45907,48
32300,69.55512,17.96457,79.47368,48
32312,3814.773,4846.362,44.04472,48
32372,7447.45,6523.483,53.30675,48
32456,85.81633,488.8571,14.93306,48
32576,136.4267,133.4118,50.55866,48
32612,20.16828,110.9256,15.38462,48
32696,354.5757,727.151,32.77868,48
32720,151.5573,536.5368,22.02566,48
32792,47.92053,7.375828,86.66128,48
32810,40.72014,82.91718,32.93515,48
32816,158.681,307.819,34.01522,48
32840,46.69066,197.7459,19.10134,48
32906,45.9541,68.72131,40.07319,48
32910,3.75,0.6136364,85.9375,48
32972,1027.86,540.2235,65.54881,48
32984,666.7976,2836.47,19.03359,48
33008,1134.433,403.4443,73.76616,48
33020,50.60673,98.139,34.02231,48
33044,30.73892,104.6305,22.70742,48
33068,321,876,26.81704,48
33092,140.0727,57.25904,70.98336,48
33146,1229.878,2334.162,34.50797,48
33188,94.94923,408.7448,18.85057,48
33200,874.0288,957.8724,47.71157,48
33212,1335.639,3022.461,30.64728,48
33284,340.8146,1112.335,23.45351,48
33320,976.2264,2871.624,25.3707,48
33356,35.1971,108.2988,24.5283,48
33428,1811.037,4268.035,29.79134,48
33476,420.0802,1097.507,27.6808,48
33548,142.9868,414.2322,25.66079,48
33560,1300.461,261.9886,83.23219,48
33578,260.8209,1661.703,13.56658,48
33608,31.33563,160.3218,16.34981,48
33794,59.97144,176.6207,25.34803,48
33824,1495.782,3887.372,27.78635,48
33836,544.466,1671.106,24.57451,48
33848,2334.468,5970.012,28.11095,48
33968,150.4,475.149,24.04288,48
33980,60.02899,210.4465,22.19388,48
34088,867.4494,1611.626,34.99084,48
34105,2.113503,0.704501,75,48
34130,17.17966,20.47754,45.62118,48
34133,9.333242,1.598334,85.37874,48
34136,117.3949,609.8172,16.14314,48
34148,144,323,30.83512,48
34220,1380.979,1014.642,57.64598,48
34478,79.52701,217.4027,26.78311,48
34502,115.9335,187.655,38.1877,48
34508,83.65933,324.0139,20.52117,48
34532,128.1964,628.561,16.94022,48
34586,318.4338,1353.989,19.04027,48
34628,517,1497,25.67031,48
34671,527.6525,327.3884,61.71079,48
34673,865.9372,141.4515,85.9586,48
34676,1151.567,1356.547,45.91365,48
34700,239.1226,361.113,39.83813,48
34736,243.4995,768.1978,24.06842,48
34832,1503.806,716.2895,67.73609,48
34856,1102.473,262.7847,80.75201,48
34862,424.9443,1712.677,19.87931,48
34865,67.16919,160.0298,29.56403,48
35000,364111.6,225330.4,61.77225,48
35072,42.98246,151.2982,22.12389,48
35084,211.1616,766.1748,21.60583,48
35180,184.6921,404.5281,31.34518,48
35228,312.5261,1050.063,22.93619,48
35253,672.173,786.1928,46.09084,48
35254,183.1139,689.6236,20.98155,48
35300,183.6576,385.3652,32.27597,48
35324,34.90223,201.8855,14.73988,48
35348,1691.22,1820.173,48.16379,48
35420,81.0809,47.36337,63.12535,48
35480,627.5579,1943.729,24.40637,48
35492,190,423,30.99511,48
35528,4427.954,5210.89,45.93864,48
35576,5350.244,10352.39,34.07228,48
35612,732.7485,233.5431,75.83099,48
35624,1358.378,1722.826,44.08595,48
35636,48.00609,120.8316,28.43327,48
35684,15.5061,38.31508,28.81041,48
35732,229.8102,624.7209,26.89314,48
35754,53.14961,12.26529,81.25,48
35816,2.408322,7.508916,24.2842,48
35828,32.77273,81.15152,28.76712,48
35915,136.9025,43.47891,75.89612,48
35918,66.35684,34.77304,65.61546,48
35954,83.0434,195.6639,29.79592,48
35966,8.75,1.431818,85.9375,48
35984,26.55428,110.5466,19.36842,48
35996,132.8131,714.7162,15.67063,48
36008,807.7942,1828.045,30.64657,48
36020,74.95961,217.8733,25.59809,48
36032,173.732,580.008,23.04933,48
36068,36.60434,134.5645,21.38493,48
36092,138.8759,187.8429,42.50625,48
36104,503.4713,2299.916,17.95939,48
36128,61.80388,372.6961,14.22414,48
36140,38.05304,115.8732,24.7216,48
37000,27090.51,26429.75,50.6173,48
37072,217.0898,434.1797,33.33333,48
37084,183.4274,356.2434,33.98876,48
37112,114.6644,196.6252,36.83528,48
37116,68.37933,117.2561,36.83528,48
37156,948,687,57.98165,48
37168,211.116,1146.423,15.55138,48
37216,1606.594,2510.681,39.0208,48
37252,150,314,32.32759,48
37390,4,0.6545455,85.9375,48
37396,78.54392,195.4918,28.66193,48
37420,1064.619,1348.187,44.12369,48
37468,68.86919,209.4218,24.74719,48
37528,398.7764,493.0936,44.71239,48
37612,1008.428,2827.879,26.28642,48
37648,83.99202,284.523,22.79202,48
37665,10.43972,1.736588,85.73798,48
37684,53.48688,260.4462,17.03767,48
37780,247.9347,519.9491,32.28805,48
37924,19.91642,72.19701,21.62162,48
37936,3802.777,2822.04,57.402,48
37984,219.8827,552.4392,28.47035,48
38020,312.9304,491.2154,38.91463,48
38068,64.33371,202.7175,24.0904,48
38080,489.5698,1642.157,22.96588,48
38116,323.8911,461.6468,41.23176,48
38168,95.19706,137.7757,40.86189,48
38248,186.5597,744.4606,20.0382,48
38332,517.7715,1246.665,29.34487,48
38452,506.2153,540.253,48.37369,48
38476,1027.407,3967.452,20.56929,48
38488,641.4031,1154.601,35.71278,48
38518,35.90961,58.65662,37.97297,48
38548,543.8745,1127.56,32.53939,48
38632,4863.166,13986.44,25.79983,48
38776,293.6565,618.6797,32.18731,48
38788,133.1749,306.2791,30.30463,48
38800,105.2879,297.84,26.11774,48
38848,150.9517,13.90345,91.56627,48
38860,405.4935,388.4472,51.07352,48
38872,40.51896,189.1092,17.64546,48
38884,42.20339,97.0678,30.30303,48
38896,915.5279,1879.891,32.75101,48
38992,256.987,352.9211,42.13537,48
39004,392.9721,1090.764,26.48531,48
39040,2746.033,6834.499,28.66263,48
39124,950.5054,3207.182,22.8614,48
39148,20160.23,11269.77,64.14327,48
39292,77.98723,271.1234,22.33883,48
39304,592.2621,1731.398,25.48833,48
39352,4315.812,3282.223,56.80168,48
39448,1486.369,1190.927,55.51754,48
39460,210.1554,493.4342,29.86903,48
39520,9.719361,38.19538,20.2847,48
39664,64.48615,159.68,28.76712,48
39680,19.046,61.69249,23.58974,48
39700,124.8637,290.5349,30.05876,48
39844,49.4513,145.4733,25.36946,48
39868,279.4803,497.7638,35.95785,48
39904,70.37159,162.0076,30.28308,48
39916,236.9494,511.0756,31.67667,48
39928,367.8327,1121.348,24.70034,48
39940,29.14113,159.8514,15.4192,48
39952,3942.336,3506.639,52.92454,48
39988,278.466,55.9863,83.2603,48
39994,7.952736,1.759328,81.88513,48
40000,18.76081,2.394576,88.68101,48
40018,5.957389,1.020213,85.37874,48
40036,174.9082,176.9071,49.71591,48
40100,5.243058,1.758459,74.8846,48
40108,146.1203,289.2464,33.56259,48
40168,845.098,913.7015,48.04971,48
40180,80.69023,132.6028,37.83069,48
40186,19.06364,3.264682,85.37874,48
40188,26.21251,4.488937,85.37874,48
40204,1142.028,577.9818,66.3966,48
40210,18.43809,14.13138,56.61157,48
40258,16.93754,4.307813,79.7235,48
40264,1065.685,1976.494,35.03031,48
40270,18.25,2.986364,85.9375,48
40276,542.2957,1216.048,30.84128,48
40288,207.3147,24.09709,89.58692,48
40300,189.8768,60.90388,75.71429,48
40312,171.364,478.0185,26.38877,48
40320,45.47892,9.740964,82.35968,48
40336,359.933,490.8885,42.30417,48
40342,631.9553,171.0662,78.69719,48
40384,455.955,70.17964,86.66128,48
40450,40.99394,94.39394,30.27888,48
40456,109.7201,525.8476,17.26333,48
40462,124.6253,220.1154,36.15045,48
40468,542.3196,966.5103,35.94306,48
40472,68.04133,145.2425,31.90177,48
40475,60.99587,168.4017,26.5896,48
40516,859.4692,1542.414,35.78313,48
40522,407.1204,1052.42,27.89374,48
40576,626.6305,1671.97,27.26139,48
40588,2812.94,8093.628,25.79125,48
40624,204,1117,15.44285,48
40674,104.2671,250.5226,29.38841,48
40676,28.73573,191.3987,13.05372,48
40696,230.8213,197.546,53.88397,48
40714,81.82824,164.6424,33.2,48
40738,54.79434,77.46787,41.42857,48
40744,223,573,28.01508,48
40756,133.937,448.4877,22.99645,48
40804,79,504,13.5506,48
40888,18.86897,24.63448,43.37349,48
40966,17.92936,42.56512,29.63801,48
40984,2235.558,4089.729,35.34319,48
41050,58.97149,138.9801,29.79087,48
41056,469,1006,31.79661,48
41086,18,2.945455,85.9375,48
41092,103.1295,281.8873,26.78571,48
